time,temperature_2m_max,temperature_2m_min,precipitation_sum,city
2018-05-25,39.1,30.0,0.0,Khartoum
2018-05-26,38.8,29.3,0.0,Khartoum
2018-05-27,39.8,28.9,0.9,Khartoum
2018-05-28,36.3,28.2,0.0,Khartoum
2018-05-29,37.6,28.0,0.0,Khartoum
2018-05-30,35.1,28.2,0.2,Khartoum
2018-05-31,35.6,28.1,0.0,Khartoum
2018-06-01,38.5,28.2,0.0,Khartoum
2018-06-02,41.0,27.3,0.0,Khartoum
2018-06-03,39.8,27.7,0.0,Khartoum
2018-06-04,38.7,26.0,0.0,Khartoum
2018-06-05,38.6,25.1,0.0,Khartoum
2018-06-06,39.0,25.7,0.0,Khartoum
2018-06-07,41.5,25.4,0.0,Khartoum
2018-06-08,40.9,28.7,0.0,Khartoum
2018-06-09,41.8,29.6,0.0,Khartoum
2018-06-10,42.4,28.2,0.0,Khartoum
2018-06-11,40.8,31.1,0.0,Khartoum
2018-06-12,41.6,30.4,0.0,Khartoum
2018-06-13,40.6,30.6,0.0,Khartoum
2018-06-14,39.9,28.6,0.0,Khartoum
2018-06-15,40.4,30.6,0.0,Khartoum
2018-06-16,40.7,30.9,0.0,Khartoum
2018-06-17,40.0,30.1,0.0,Khartoum
2018-06-18,40.6,30.0,0.0,Khartoum
2018-06-19,39.2,29.9,0.2,Khartoum
2018-06-20,38.5,27.8,0.3,Khartoum
2018-06-21,37.8,27.6,0.0,Khartoum
2018-06-22,38.4,27.8,0.0,Khartoum
2018-06-23,38.8,30.2,0.0,Khartoum
2018-06-24,39.7,27.6,0.0,Khartoum
2018-06-25,39.9,29.7,0.0,Khartoum
2018-06-26,38.8,28.9,0.0,Khartoum
2018-06-27,39.0,28.8,0.0,Khartoum
2018-06-28,39.0,29.2,0.0,Khartoum
2018-06-29,37.4,26.3,0.0,Khartoum
2018-06-30,38.2,27.9,0.0,Khartoum
2018-07-01,39.0,28.9,0.0,Khartoum
2018-07-02,39.5,28.2,0.0,Khartoum
2018-07-03,41.0,29.2,0.0,Khartoum
2018-07-04,40.3,29.7,0.0,Khartoum
2018-07-05,38.6,28.2,0.0,Khartoum
2018-07-06,39.0,29.3,0.0,Khartoum
2018-07-07,38.6,28.5,0.0,Khartoum
2018-07-08,38.9,28.2,0.0,Khartoum
2018-07-09,39.8,29.5,0.0,Khartoum
2018-07-10,39.2,27.2,0.0,Khartoum
2018-07-11,39.3,29.5,0.0,Khartoum
2018-07-12,38.1,28.5,0.0,Khartoum
2018-07-13,38.6,28.4,0.0,Khartoum
2018-07-14,39.2,29.4,0.0,Khartoum
2018-07-15,39.9,29.3,0.0,Khartoum
2018-07-16,38.9,30.4,0.0,Khartoum
2018-07-17,33.8,25.3,4.3,Khartoum
2018-07-18,38.2,27.9,0.0,Khartoum
2018-07-19,38.4,29.2,0.0,Khartoum
2018-07-20,36.7,28.5,0.0,Khartoum
2018-07-21,38.9,29.3,0.0,Khartoum
2018-07-22,36.6,29.0,0.4,Khartoum
2018-07-23,35.2,26.9,0.0,Khartoum
2018-07-24,29.8,25.4,7.9,Khartoum
2018-07-25,31.0,24.8,0.1,Khartoum
2018-07-26,33.8,24.8,0.0,Khartoum
2018-07-27,36.5,25.8,0.0,Khartoum
2018-07-28,28.9,24.4,8.3,Khartoum
2018-07-29,33.7,24.2,0.0,Khartoum
2018-07-30,34.4,24.9,0.2,Khartoum
2018-07-31,34.6,25.4,1.9,Khartoum
2018-08-01,35.5,24.9,0.0,Khartoum
2018-08-02,37.4,27.1,0.1,Khartoum
2018-08-03,37.6,27.2,0.0,Khartoum
2018-08-04,34.7,27.0,2.0,Khartoum
2018-08-05,36.3,27.8,0.0,Khartoum
2018-08-06,36.7,26.8,0.1,Khartoum
2018-08-07,35.7,26.0,0.0,Khartoum
2018-08-08,37.5,26.6,0.0,Khartoum
2018-08-09,37.3,27.4,0.0,Khartoum
2018-08-10,39.1,27.2,0.0,Khartoum
2018-08-11,39.1,28.4,0.0,Khartoum
2018-08-12,36.7,26.0,2.9,Khartoum
2018-08-13,36.8,25.6,0.0,Khartoum
2018-08-14,38.9,28.4,0.0,Khartoum
2018-08-15,36.7,28.0,0.4,Khartoum
2018-08-16,35.4,25.9,0.0,Khartoum
2018-08-17,36.4,26.7,0.0,Khartoum
2018-08-18,37.4,27.2,0.3,Khartoum
2018-08-19,35.6,26.5,0.0,Khartoum
2018-08-20,35.4,27.0,0.0,Khartoum
2018-08-21,37.9,26.3,0.1,Khartoum
2018-08-22,37.8,26.8,0.1,Khartoum
2018-08-23,36.9,26.0,0.0,Khartoum
2018-08-24,37.8,27.3,0.0,Khartoum
2018-08-25,38.1,27.2,0.0,Khartoum
2018-08-26,39.2,27.7,0.0,Khartoum
2018-08-27,39.6,27.6,0.0,Khartoum
2018-08-28,40.4,29.1,0.0,Khartoum
2018-08-29,35.7,26.4,0.3,Khartoum
2018-08-30,36.6,25.6,0.0,Khartoum
2018-08-31,38.0,27.6,0.0,Khartoum
2018-09-01,38.6,27.6,0.0,Khartoum
2018-09-02,39.6,28.6,0.0,Khartoum
2018-09-03,39.9,28.4,0.0,Khartoum
2018-09-04,29.4,24.9,6.2,Khartoum
2018-09-05,34.4,25.2,0.0,Khartoum
2018-09-06,37.5,26.1,0.0,Khartoum
2018-09-07,37.7,24.8,0.0,Khartoum
2018-09-08,37.7,25.4,0.0,Khartoum
2018-09-09,36.7,24.4,0.0,Khartoum
2018-09-10,37.4,26.9,0.0,Khartoum
2018-09-11,36.9,26.0,0.9,Khartoum
2018-09-12,38.2,27.7,0.0,Khartoum
2018-09-13,37.1,26.1,0.0,Khartoum
2018-09-14,38.9,27.5,0.0,Khartoum
2018-09-15,40.2,28.6,0.0,Khartoum
2018-09-16,38.7,28.0,0.1,Khartoum
2018-09-17,39.2,28.1,0.0,Khartoum
2018-09-18,39.6,28.5,0.1,Khartoum
2018-09-19,38.0,27.1,0.0,Khartoum
2018-09-20,38.5,27.4,0.0,Khartoum
2018-09-21,40.0,29.1,0.0,Khartoum
2018-09-22,37.7,26.9,0.0,Khartoum
2018-09-23,40.3,27.0,0.0,Khartoum
2018-09-24,41.5,28.3,0.0,Khartoum
2018-09-25,40.0,28.2,0.0,Khartoum
2018-09-26,39.5,28.1,0.0,Khartoum
2018-09-27,40.0,27.9,0.0,Khartoum
2018-09-28,40.5,26.9,0.0,Khartoum
2018-09-29,41.6,26.5,0.0,Khartoum
2018-09-30,40.4,27.0,0.0,Khartoum
2018-10-01,38.5,26.4,0.0,Khartoum
2018-10-02,40.4,26.9,0.0,Khartoum
2018-10-03,39.7,25.5,0.0,Khartoum
2018-10-04,39.5,27.3,0.0,Khartoum
2018-10-05,40.4,28.0,0.0,Khartoum
2018-10-06,41.0,26.5,0.0,Khartoum
2018-10-07,40.4,28.1,0.0,Khartoum
2018-10-08,38.3,27.0,0.0,Khartoum
2018-10-09,38.1,27.2,0.0,Khartoum
2018-10-10,39.5,27.6,0.0,Khartoum
2018-10-11,39.9,27.2,0.0,Khartoum
2018-10-12,38.3,25.7,0.0,Khartoum
2018-10-13,37.7,24.9,0.0,Khartoum
2018-10-14,38.5,25.2,0.0,Khartoum
2018-10-15,39.6,26.4,0.0,Khartoum
2018-10-16,39.6,26.3,0.0,Khartoum
2018-10-17,39.1,25.9,0.0,Khartoum
2018-10-18,38.5,25.7,0.0,Khartoum
2018-10-19,38.5,25.2,0.0,Khartoum
2018-10-20,37.6,26.1,0.0,Khartoum
2018-10-21,37.6,26.1,0.0,Khartoum
2018-10-22,39.3,28.2,0.0,Khartoum
2018-10-23,38.4,28.6,0.0,Khartoum
2018-10-24,35.4,26.6,0.0,Khartoum
2018-10-25,37.9,27.0,0.0,Khartoum
2018-10-26,39.3,27.3,0.0,Khartoum
2018-10-27,38.9,27.5,0.0,Khartoum
2018-10-28,37.8,27.1,0.0,Khartoum
2018-10-29,37.5,25.7,0.0,Khartoum
2018-10-30,37.1,26.2,0.0,Khartoum
2018-10-31,37.3,25.6,0.0,Khartoum
2018-11-01,37.1,25.4,0.0,Khartoum
2018-11-02,35.9,24.2,0.0,Khartoum
2018-11-03,35.3,24.3,0.0,Khartoum
2018-11-04,34.7,22.4,0.0,Khartoum
2018-11-05,34.4,21.3,0.0,Khartoum
2018-11-06,34.3,20.6,0.0,Khartoum
2018-11-07,34.5,19.8,0.0,Khartoum
2018-11-08,33.1,19.7,0.0,Khartoum
2018-11-09,31.6,19.1,0.0,Khartoum
2018-11-10,31.9,18.3,0.0,Khartoum
2018-11-11,32.1,16.8,0.0,Khartoum
2018-11-12,33.6,18.3,0.0,Khartoum
2018-11-13,35.0,21.3,0.0,Khartoum
2018-11-14,33.2,20.6,0.0,Khartoum
2018-11-15,31.5,18.9,0.0,Khartoum
2018-11-16,30.3,17.4,0.0,Khartoum
2018-11-17,31.6,16.5,0.0,Khartoum
2018-11-18,34.1,17.1,0.0,Khartoum
2018-11-19,32.4,18.0,0.0,Khartoum
2018-11-20,35.2,19.3,0.0,Khartoum
2018-11-21,35.4,22.9,0.0,Khartoum
2018-11-22,35.0,22.4,0.0,Khartoum
2018-11-23,34.4,20.2,0.0,Khartoum
2018-11-24,32.9,21.7,0.0,Khartoum
2018-11-25,31.9,17.6,0.0,Khartoum
2018-11-26,35.0,18.6,0.0,Khartoum
2018-11-27,35.0,20.0,0.0,Khartoum
2018-11-28,35.6,19.8,0.0,Khartoum
2018-11-29,35.9,20.2,0.0,Khartoum
2018-11-30,35.9,21.9,0.0,Khartoum
2018-12-01,34.2,21.1,0.0,Khartoum
2018-12-02,34.3,19.7,0.0,Khartoum
2018-12-03,34.1,19.4,0.0,Khartoum
2018-12-04,31.8,19.5,0.0,Khartoum
2018-12-05,29.5,18.1,0.0,Khartoum
2018-12-06,27.8,15.6,0.0,Khartoum
2018-12-07,28.4,14.4,0.0,Khartoum
2018-12-08,29.6,15.1,0.0,Khartoum
2018-12-09,30.4,15.9,0.0,Khartoum
2018-12-10,27.9,16.4,0.0,Khartoum
2018-12-11,29.2,14.6,0.0,Khartoum
2018-12-12,29.3,15.8,0.0,Khartoum
2018-12-13,29.6,15.6,0.0,Khartoum
2018-12-14,31.2,17.1,0.0,Khartoum
2018-12-15,33.0,18.3,0.0,Khartoum
2018-12-16,33.7,17.5,0.0,Khartoum
2018-12-17,32.4,18.8,0.0,Khartoum
2018-12-18,30.8,17.9,0.0,Khartoum
2018-12-19,30.4,18.2,0.0,Khartoum
2018-12-20,30.2,16.8,0.0,Khartoum
2018-12-21,30.0,17.6,0.0,Khartoum
2018-12-22,29.2,16.5,0.0,Khartoum
2018-12-23,29.8,15.8,0.0,Khartoum
2018-12-24,31.5,17.6,0.0,Khartoum
2018-12-25,32.4,19.6,0.0,Khartoum
2018-12-26,32.8,19.0,0.0,Khartoum
2018-12-27,30.2,19.1,0.0,Khartoum
2018-12-28,29.4,16.2,0.0,Khartoum
2018-12-29,28.5,16.0,0.0,Khartoum
2018-12-30,27.5,15.2,0.0,Khartoum
2018-12-31,30.0,14.9,0.0,Khartoum
2019-01-01,31.6,17.5,0.0,Khartoum
2019-01-02,31.0,17.2,0.0,Khartoum
2019-01-03,29.9,16.4,0.0,Khartoum
2019-01-04,35.3,18.1,0.0,Khartoum
2019-01-05,34.6,19.9,0.0,Khartoum
2019-01-06,31.8,19.6,0.0,Khartoum
2019-01-07,27.7,15.5,0.0,Khartoum
2019-01-08,28.8,15.6,0.0,Khartoum
2019-01-09,29.9,16.0,0.0,Khartoum
2019-01-10,32.0,17.5,0.0,Khartoum
2019-01-11,32.0,18.8,0.0,Khartoum
2019-01-12,34.4,18.6,0.0,Khartoum
2019-01-13,34.4,19.6,0.0,Khartoum
2019-01-14,30.4,17.5,0.0,Khartoum
2019-01-15,31.4,16.7,0.0,Khartoum
2019-01-16,30.4,17.4,0.0,Khartoum
2019-01-17,29.0,15.7,0.0,Khartoum
2019-01-18,30.8,16.0,0.0,Khartoum
2019-01-19,30.7,15.7,0.0,Khartoum
2019-01-20,31.6,14.9,0.0,Khartoum
2019-01-21,32.9,15.9,0.0,Khartoum
2019-01-22,33.4,17.8,0.0,Khartoum
2019-01-23,34.9,17.6,0.0,Khartoum
2019-01-24,36.8,19.6,0.0,Khartoum
2019-01-25,37.9,19.3,0.0,Khartoum
2019-01-26,39.1,19.9,0.0,Khartoum
2019-01-27,40.4,21.5,0.0,Khartoum
2019-01-28,31.1,18.9,0.0,Khartoum
2019-01-29,34.9,18.8,0.0,Khartoum
2019-01-30,35.6,21.3,0.0,Khartoum
2019-01-31,36.0,22.3,0.0,Khartoum
2019-02-01,36.1,23.7,0.0,Khartoum
2019-02-02,36.2,23.2,0.0,Khartoum
2019-02-03,36.7,22.3,0.0,Khartoum
2019-02-04,38.3,23.2,0.0,Khartoum
2019-02-05,39.2,24.2,0.0,Khartoum
2019-02-06,39.1,22.1,0.0,Khartoum
2019-02-07,35.5,22.7,0.0,Khartoum
2019-02-08,33.6,19.8,0.0,Khartoum
2019-02-09,31.7,19.9,0.0,Khartoum
2019-02-10,29.9,18.9,0.0,Khartoum
2019-02-11,27.8,15.7,0.0,Khartoum
2019-02-12,31.7,15.6,0.0,Khartoum
2019-02-13,33.0,17.2,0.0,Khartoum
2019-02-14,32.1,22.0,0.0,Khartoum
2019-02-15,27.4,17.1,0.0,Khartoum
2019-02-16,25.9,14.2,0.0,Khartoum
2019-02-17,29.0,15.0,0.0,Khartoum
2019-02-18,29.0,15.4,0.0,Khartoum
2019-02-19,27.5,14.6,0.0,Khartoum
2019-02-20,30.7,14.9,0.0,Khartoum
2019-02-21,32.6,16.3,0.0,Khartoum
2019-02-22,32.7,17.4,0.0,Khartoum
2019-02-23,33.5,21.1,0.0,Khartoum
2019-02-24,37.1,19.4,0.0,Khartoum
2019-02-25,39.7,25.5,0.0,Khartoum
2019-02-26,41.0,24.0,0.0,Khartoum
2019-02-27,37.2,24.9,0.0,Khartoum
2019-02-28,32.9,21.8,0.0,Khartoum
2019-03-01,29.6,19.1,0.0,Khartoum
2019-03-02,30.2,16.8,0.0,Khartoum
2019-03-03,32.9,17.6,0.0,Khartoum
2019-03-04,35.0,20.7,0.0,Khartoum
2019-03-05,33.1,21.0,0.0,Khartoum
2019-03-06,30.6,18.1,0.0,Khartoum
2019-03-07,31.6,16.7,0.0,Khartoum
2019-03-08,31.8,17.3,0.0,Khartoum
2019-03-09,32.8,17.4,0.0,Khartoum
2019-03-10,34.5,18.5,0.0,Khartoum
2019-03-11,34.4,20.4,0.0,Khartoum
2019-03-12,35.3,20.4,0.0,Khartoum
2019-03-13,37.2,18.6,0.0,Khartoum
2019-03-14,36.2,22.4,0.0,Khartoum
2019-03-15,35.6,20.2,0.0,Khartoum
2019-03-16,33.5,19.1,0.0,Khartoum
2019-03-17,32.7,19.1,0.0,Khartoum
2019-03-18,34.4,18.7,0.0,Khartoum
2019-03-19,36.8,19.3,0.0,Khartoum
2019-03-20,38.2,21.7,0.0,Khartoum
2019-03-21,39.1,23.4,0.0,Khartoum
2019-03-22,39.3,24.2,0.0,Khartoum
2019-03-23,40.6,22.9,0.0,Khartoum
2019-03-24,42.5,23.3,0.0,Khartoum
2019-03-25,34.6,23.6,0.0,Khartoum
2019-03-26,33.0,19.8,0.0,Khartoum
2019-03-27,33.5,19.9,0.0,Khartoum
2019-03-28,35.1,19.6,0.0,Khartoum
2019-03-29,36.0,20.2,0.0,Khartoum
2019-03-30,37.7,19.8,0.0,Khartoum
2019-03-31,34.1,21.5,0.0,Khartoum
2019-04-01,31.8,19.2,0.0,Khartoum
2019-04-02,32.5,18.5,0.0,Khartoum
2019-04-03,34.8,18.8,0.0,Khartoum
2019-04-04,37.2,19.4,0.0,Khartoum
2019-04-05,37.4,21.9,0.0,Khartoum
2019-04-06,39.4,21.3,0.0,Khartoum
2019-04-07,41.1,23.8,0.0,Khartoum
2019-04-08,41.9,25.6,0.0,Khartoum
2019-04-09,43.8,23.9,0.0,Khartoum
2019-04-10,42.0,27.0,0.0,Khartoum
2019-04-11,41.4,27.7,0.0,Khartoum
2019-04-12,40.4,27.2,0.0,Khartoum
2019-04-13,39.2,25.2,0.0,Khartoum
2019-04-14,39.0,22.9,0.0,Khartoum
2019-04-15,40.3,22.4,0.0,Khartoum
2019-04-16,42.6,24.2,0.0,Khartoum
2019-04-17,40.4,27.7,0.0,Khartoum
2019-04-18,37.8,24.5,0.0,Khartoum
2019-04-19,38.6,24.3,0.0,Khartoum
2019-04-20,37.3,24.1,0.0,Khartoum
2019-04-21,35.8,23.6,0.0,Khartoum
2019-04-22,35.4,21.3,0.0,Khartoum
2019-04-23,36.8,21.4,0.0,Khartoum
2019-04-24,38.8,22.1,0.0,Khartoum
2019-04-25,41.0,24.5,0.0,Khartoum
2019-04-26,41.3,26.3,0.0,Khartoum
2019-04-27,40.6,26.7,0.0,Khartoum
2019-04-28,39.9,25.3,0.0,Khartoum
2019-04-29,41.1,25.2,0.0,Khartoum
2019-04-30,42.3,26.3,0.0,Khartoum
2019-05-01,43.3,27.0,0.0,Khartoum
2019-05-02,43.4,29.2,0.0,Khartoum
2019-05-03,44.3,29.3,0.0,Khartoum
2019-05-04,44.3,30.8,0.0,Khartoum
2019-05-05,43.9,29.7,0.0,Khartoum
2019-05-06,44.5,28.7,0.0,Khartoum
2019-05-07,44.9,28.7,0.0,Khartoum
2019-05-08,43.2,30.9,0.0,Khartoum
2019-05-09,41.0,28.4,0.0,Khartoum
2019-05-10,40.3,28.7,0.0,Khartoum
2019-05-11,40.0,27.6,0.0,Khartoum
2019-05-12,39.0,25.9,0.0,Khartoum
2019-05-13,39.9,26.4,0.0,Khartoum
2019-05-14,40.8,27.5,0.0,Khartoum
2019-05-15,41.5,28.4,0.0,Khartoum
2019-05-16,41.7,27.3,0.0,Khartoum
2019-05-17,42.5,26.2,0.0,Khartoum
2019-05-18,42.7,29.4,0.0,Khartoum
2019-05-19,41.5,30.3,0.0,Khartoum
2019-05-20,40.3,27.4,0.0,Khartoum
2019-05-21,39.8,24.8,0.0,Khartoum
2019-05-22,41.2,25.5,0.0,Khartoum
2019-05-23,41.0,27.1,0.0,Khartoum
2019-05-24,40.9,27.5,0.0,Khartoum
2019-05-25,38.2,30.9,0.0,Khartoum
2019-05-26,39.2,27.8,0.0,Khartoum
2019-05-27,40.5,29.8,0.0,Khartoum
2019-05-28,38.9,29.9,0.0,Khartoum
2019-05-29,39.5,28.8,0.0,Khartoum
2019-05-30,40.0,32.3,0.0,Khartoum
2019-05-31,40.4,29.2,0.0,Khartoum
2019-06-01,39.2,28.1,0.0,Khartoum
2019-06-02,39.0,29.7,0.1,Khartoum
2019-06-03,40.1,29.1,0.0,Khartoum
2019-06-04,37.0,29.9,0.2,Khartoum
2019-06-05,38.5,28.2,0.0,Khartoum
2019-06-06,38.5,29.7,0.8,Khartoum
2019-06-07,41.2,29.4,0.0,Khartoum
2019-06-08,40.4,29.9,0.8,Khartoum
2019-06-09,38.6,28.5,0.2,Khartoum
2019-06-10,40.6,28.8,0.0,Khartoum
2019-06-11,38.4,29.9,0.0,Khartoum
2019-06-12,39.2,30.1,0.0,Khartoum
2019-06-13,40.2,29.2,0.0,Khartoum
2019-06-14,41.1,30.1,0.0,Khartoum
2019-06-15,40.2,29.2,0.0,Khartoum
2019-06-16,40.5,26.9,0.0,Khartoum
2019-06-17,40.5,29.4,0.0,Khartoum
2019-06-18,39.1,29.5,0.0,Khartoum
2019-06-19,41.7,29.8,0.0,Khartoum
2019-06-20,41.5,30.0,0.0,Khartoum
2019-06-21,42.1,29.7,0.0,Khartoum
2019-06-22,42.3,31.1,0.0,Khartoum
2019-06-23,38.9,30.0,0.0,Khartoum
2019-06-24,40.6,28.4,0.0,Khartoum
2019-06-25,39.9,29.6,0.0,Khartoum
2019-06-26,40.5,29.1,0.0,Khartoum
2019-06-27,40.8,30.4,0.0,Khartoum
2019-06-28,42.0,30.3,0.0,Khartoum
2019-06-29,39.4,29.8,0.0,Khartoum
2019-06-30,38.4,26.3,0.0,Khartoum
2019-07-01,39.1,28.5,0.0,Khartoum
2019-07-02,39.3,29.7,0.0,Khartoum
2019-07-03,39.6,28.4,0.0,Khartoum
2019-07-04,39.2,28.8,0.0,Khartoum
2019-07-05,41.4,30.2,0.0,Khartoum
2019-07-06,40.6,29.6,0.0,Khartoum
2019-07-07,38.2,29.5,0.0,Khartoum
2019-07-08,36.2,27.9,0.0,Khartoum
2019-07-09,40.1,29.6,0.0,Khartoum
2019-07-10,41.9,28.6,0.0,Khartoum
2019-07-11,39.2,29.3,0.0,Khartoum
2019-07-12,37.0,29.1,0.0,Khartoum
2019-07-13,38.7,28.6,0.0,Khartoum
2019-07-14,37.6,29.9,0.9,Khartoum
2019-07-15,35.7,27.7,0.0,Khartoum
2019-07-16,40.0,28.7,0.0,Khartoum
2019-07-17,34.5,28.6,0.0,Khartoum
2019-07-18,36.7,26.9,0.0,Khartoum
2019-07-19,38.5,28.1,0.0,Khartoum
2019-07-20,38.6,26.6,0.0,Khartoum
2019-07-21,40.3,29.4,0.0,Khartoum
2019-07-22,39.0,26.5,0.0,Khartoum
2019-07-23,38.4,27.6,0.0,Khartoum
2019-07-24,39.5,28.0,0.0,Khartoum
2019-07-25,40.8,29.1,0.0,Khartoum
2019-07-26,41.4,29.7,0.0,Khartoum
2019-07-27,42.1,29.3,0.0,Khartoum
2019-07-28,40.4,28.8,0.0,Khartoum
2019-07-29,38.2,29.9,0.0,Khartoum
2019-07-30,39.9,29.1,0.0,Khartoum
2019-07-31,38.0,29.5,0.0,Khartoum
2019-08-01,35.5,28.2,0.0,Khartoum
2019-08-02,36.9,28.1,0.5,Khartoum
2019-08-03,38.4,29.2,0.0,Khartoum
2019-08-04,38.9,29.4,0.3,Khartoum
2019-08-05,35.4,26.9,0.2,Khartoum
2019-08-06,34.5,25.0,0.0,Khartoum
2019-08-07,36.1,26.0,0.0,Khartoum
2019-08-08,36.8,26.4,0.8,Khartoum
2019-08-09,31.3,25.3,14.4,Khartoum
2019-08-10,29.8,24.2,9.0,Khartoum
2019-08-11,28.2,23.7,4.7,Khartoum
2019-08-12,28.4,23.0,26.3,Khartoum
2019-08-13,28.7,24.2,9.2,Khartoum
2019-08-14,28.7,23.1,17.4,Khartoum
2019-08-15,31.1,23.6,1.2,Khartoum
2019-08-16,31.3,24.8,0.2,Khartoum
2019-08-17,32.4,25.1,0.0,Khartoum
2019-08-18,31.1,25.6,7.2,Khartoum
2019-08-19,30.8,25.1,0.1,Khartoum
2019-08-20,33.5,25.2,1.2,Khartoum
2019-08-21,37.0,26.3,0.0,Khartoum
2019-08-22,37.8,26.0,0.0,Khartoum
2019-08-23,35.0,25.6,0.0,Khartoum
2019-08-24,34.3,25.0,0.0,Khartoum
2019-08-25,36.2,25.5,0.0,Khartoum
2019-08-26,37.0,27.9,0.2,Khartoum
2019-08-27,35.7,25.3,0.0,Khartoum
2019-08-28,35.8,25.4,0.0,Khartoum
2019-08-29,38.5,27.6,0.0,Khartoum
2019-08-30,38.5,27.5,0.0,Khartoum
2019-08-31,39.2,28.3,0.0,Khartoum
2019-09-01,39.0,27.6,0.0,Khartoum
2019-09-02,39.3,28.9,0.0,Khartoum
2019-09-03,39.8,28.2,0.0,Khartoum
2019-09-04,39.2,29.2,0.0,Khartoum
2019-09-05,36.2,26.9,0.0,Khartoum
2019-09-06,38.0,27.2,0.0,Khartoum
2019-09-07,39.4,28.2,0.0,Khartoum
2019-09-08,39.2,28.9,0.0,Khartoum
2019-09-09,38.5,28.7,0.0,Khartoum
2019-09-10,35.4,26.2,0.2,Khartoum
2019-09-11,36.8,27.1,0.0,Khartoum
2019-09-12,35.9,27.0,0.0,Khartoum
2019-09-13,38.9,27.1,0.0,Khartoum
2019-09-14,38.1,27.9,0.0,Khartoum
2019-09-15,38.7,28.9,0.0,Khartoum
2019-09-16,38.3,28.4,0.0,Khartoum
2019-09-17,39.6,29.8,0.0,Khartoum
2019-09-18,38.3,26.7,0.0,Khartoum
2019-09-19,38.5,27.6,0.0,Khartoum
2019-09-20,40.3,29.5,0.0,Khartoum
2019-09-21,40.5,29.7,0.0,Khartoum
2019-09-22,38.9,29.1,0.0,Khartoum
2019-09-23,39.4,28.3,0.0,Khartoum
2019-09-24,39.6,29.6,0.0,Khartoum
2019-09-25,40.4,29.3,0.0,Khartoum
2019-09-26,39.9,28.9,0.0,Khartoum
2019-09-27,37.3,28.5,0.0,Khartoum
2019-09-28,36.9,27.4,0.0,Khartoum
2019-09-29,40.1,29.8,0.0,Khartoum
2019-09-30,39.4,28.6,0.1,Khartoum
2019-10-01,33.8,24.9,2.7,Khartoum
2019-10-02,35.1,26.3,0.3,Khartoum
2019-10-03,35.8,27.4,2.3,Khartoum
2019-10-04,37.6,26.0,0.0,Khartoum
2019-10-05,33.8,25.3,1.2,Khartoum
2019-10-06,35.5,25.5,0.2,Khartoum
2019-10-07,37.1,26.5,0.0,Khartoum
2019-10-08,39.7,26.5,0.0,Khartoum
2019-10-09,38.7,25.7,0.0,Khartoum
2019-10-10,38.9,27.1,0.0,Khartoum
2019-10-11,37.6,27.3,0.1,Khartoum
2019-10-12,36.9,27.9,0.3,Khartoum
2019-10-13,34.1,26.1,2.0,Khartoum
2019-10-14,32.9,25.8,0.0,Khartoum
2019-10-15,37.7,26.1,0.0,Khartoum
2019-10-16,38.9,27.8,0.0,Khartoum
2019-10-17,37.8,27.7,0.0,Khartoum
2019-10-18,36.6,28.5,0.0,Khartoum
2019-10-19,38.3,26.5,0.0,Khartoum
2019-10-20,39.4,28.0,0.0,Khartoum
2019-10-21,39.5,28.7,0.0,Khartoum
2019-10-22,39.6,28.2,0.0,Khartoum
2019-10-23,38.1,28.7,0.0,Khartoum
2019-10-24,38.2,29.3,0.0,Khartoum
2019-10-25,38.1,26.6,0.0,Khartoum
2019-10-26,35.8,24.2,0.0,Khartoum
2019-10-27,35.5,22.7,0.0,Khartoum
2019-10-28,35.7,23.7,0.0,Khartoum
2019-10-29,36.4,23.5,0.0,Khartoum
2019-10-30,38.8,25.5,0.0,Khartoum
2019-10-31,38.1,28.1,0.0,Khartoum
2019-11-01,38.2,26.1,0.0,Khartoum
2019-11-02,37.9,25.0,0.0,Khartoum
2019-11-03,38.3,24.8,0.0,Khartoum
2019-11-04,38.1,24.9,0.0,Khartoum
2019-11-05,36.9,24.9,0.0,Khartoum
2019-11-06,37.4,26.1,0.0,Khartoum
2019-11-07,37.1,24.9,0.0,Khartoum
2019-11-08,36.9,25.0,0.0,Khartoum
2019-11-09,35.3,23.8,0.0,Khartoum
2019-11-10,33.4,20.9,0.0,Khartoum
2019-11-11,33.9,18.7,0.0,Khartoum
2019-11-12,35.4,19.2,0.0,Khartoum
2019-11-13,36.2,19.5,0.0,Khartoum
2019-11-14,36.9,20.8,0.0,Khartoum
2019-11-15,36.7,21.8,0.0,Khartoum
2019-11-16,36.9,24.2,0.0,Khartoum
2019-11-17,34.8,24.7,0.0,Khartoum
2019-11-18,34.3,21.3,0.0,Khartoum
2019-11-19,34.3,20.0,0.0,Khartoum
2019-11-20,34.5,21.1,0.0,Khartoum
2019-11-21,33.8,22.7,0.0,Khartoum
2019-11-22,34.3,20.9,0.0,Khartoum
2019-11-23,34.4,21.4,0.0,Khartoum
2019-11-24,33.6,21.7,0.0,Khartoum
2019-11-25,34.0,21.0,0.0,Khartoum
2019-11-26,34.8,20.4,0.0,Khartoum
2019-11-27,34.8,19.9,0.0,Khartoum
2019-11-28,34.4,21.2,0.0,Khartoum
2019-11-29,33.0,21.7,0.0,Khartoum
2019-11-30,33.0,19.5,0.0,Khartoum
2019-12-01,33.3,20.2,0.0,Khartoum
2019-12-02,33.2,20.1,0.0,Khartoum
2019-12-03,33.3,20.8,0.0,Khartoum
